# www.neaspec.com
# Scan:	 	Approach Curve (PsHet)
# Project:	 	Test
# Description:	 	topol_20mufromcoupler_right_interf_peak
# Date:	 	04/03/2024 13:32:02
# Scanner Center Position (X, Y):	[µm]	65.61	45.89	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	1	1	1000
# Averaging:	 	1	 	 
# Integration time:	[ms]	200	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	261,649.498	 	 
# Tip Amplitude:	[mV]	9.500	 	 
# Tapping Amplitude:	[nm]	69.038	 	 
# Modulation Frequency:	[Hz]	302.835	 	 
# Modulation Amplitude:	[mV]	10,000.000	 	 
# Modulation Offset:	[mV]	-932.672	 	 
# Setpoint:	[%]	75.32	 	 
# Regulator (P, I, D):	 	2.176438	3.053181	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	338.1	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	211	8.437487E-07	NaN	NaN	NaN	163.867	0	85.89006	0.8815161	0.005249785	2.833625	0.0004167043	1.495225	0.0001210627	2.476992	0	0	476.2989	0	0.1157341	-1.413355	0.05111628	-1.042939	0.01937434	-0.9232574	0.003372014	-2.226414	0	0	
0	0	0	212	8.442492E-07	NaN	NaN	NaN	163.8996	0	85.86896	0.8816795	0.005946961	2.766782	0.0005376842	1.315728	0.0002904787	-0.003043029	0	0	476.2855	0	0.1117044	-1.434277	0.04895492	-1.050224	0.01977197	-0.9698434	0.007639008	-0.5649676	0	0	
0	0	0	213	8.447497E-07	NaN	NaN	NaN	163.8752	0	85.91224	0.8813967	0.004700721	2.730004	0.0004575788	1.891153	0.0002377557	-2.079487	0	0	476.3086	0	0.1134493	-1.415798	0.05136413	-1.078862	0.02147291	-0.8278183	0.005181559	0.578321	0	0	
0	0	0	214	8.452512E-07	NaN	NaN	NaN	163.8845	0	85.88987	0.881606	0.005069192	2.834561	0.0004021169	1.512169	0.0004304978	-2.592758	0	0	476.3097	0	0.1116787	-1.44937	0.05010776	-1.081497	0.01630357	-0.9249187	0.002707233	-1.158862	0	0	
0	0	0	215	8.457507E-07	NaN	NaN	NaN	163.8819	0	85.91344	0.8814068	0.005166851	2.742821	0.0004694734	1.403286	0.0001256114	-2.120493	0	0	476.3092	0	0.1104051	-1.487923	0.04750403	-1.101152	0.01968391	-1.007542	0.003496731	1.597907	0	0	
0	0	0	216	8.462512E-07	NaN	NaN	NaN	163.8594	0	85.87714	0.8815649	0.004850893	3.031203	0.0005148494	1.296665	0.000343381	-2.466561	0	0	476.3212	0	0.1111228	-1.502299	0.04880126	-1.161101	0.02017277	-1.133444	0.004008854	-1.348363	0	0	
0	0	0	217	8.467517E-07	NaN	NaN	NaN	163.8102	0	85.88799	0.8813677	0.005730725	2.655111	0.0007689876	1.11124	0.0003532653	0.7653077	0	0	476.2748	0	0.1104595	-1.543085	0.0497233	-1.142202	0.02105431	-1.179794	0.001170075	-0.07604317	0	0	
0	0	0	218	8.472533E-07	NaN	NaN	NaN	163.8325	0	85.90519	0.8812387	0.004776237	2.76378	0.0006715005	1.546022	0.000326672	0.0321801	0	0	476.2339	0	0.1080138	-1.554526	0.0496024	-1.204634	0.02242987	-1.164993	0.007151091	-1.51403	0	0	
0	0	0	219	8.477527E-07	NaN	NaN	NaN	163.8062	0	85.89737	0.8814369	0.00519189	2.901413	0.0007317894	1.38243	0.0003672885	-2.669689	0	0	476.2806	0	0.1076832	-1.570533	0.04876595	-1.173245	0.02131722	-0.9947429	0.004326608	-0.3651001	0	0	
0	0	0	220	8.482532E-07	NaN	NaN	NaN	163.8159	0	85.9044	0.8815814	0.005105544	2.98587	0.0006843252	1.122828	9.063206E-05	2.874865	0	0	476.2934	0	0.1066865	-1.621017	0.04668824	-1.240824	0.01685972	-1.180031	0.004290565	-2.022361	0	0	
0	0	0	221	8.487537E-07	NaN	NaN	NaN	163.8191	0	85.89765	0.8813492	0.004959089	2.807568	0.0003879191	1.464149	0.0002566346	-1.500811	0	0	476.2476	0	0.1054845	-1.648301	0.04740749	-1.217948	0.01829129	-1.413929	0.009577897	-2.143346	0	0	
0	0	0	222	8.492553E-07	NaN	NaN	NaN	163.8454	0	85.91193	0.8813726	0.005489723	2.822369	0.0007388388	1.957956	0.0001272223	-0.6040902	0	0	476.1464	0	0.105671	-1.601701	0.04700113	-1.211648	0.020192	-1.018011	0.00817124	-0.01351186	0	0	
0	0	0	223	8.497547E-07	NaN	NaN	NaN	163.8286	0	85.91927	0.881492	0.005707534	2.899777	0.0007854048	0.7778291	0.0005407354	-1.646482	0	0	476.0757	0	0.1045332	-1.624153	0.04790237	-1.150286	0.02117004	-1.320588	0.006041454	-0.785637	0	0	
0	0	0	224	8.502552E-07	NaN	NaN	NaN	163.9194	0	85.89366	0.8813183	0.005776012	2.701	0.0009516781	1.308903	0.0001139631	0.1880493	0	0	476.0452	0	0.1031657	-1.63654	0.04769884	-1.206681	0.01850525	-0.880317	0.003048679	-2.100499	0	0	
0	0	0	225	8.507557E-07	NaN	NaN	NaN	163.8356	0	85.91485	0.8814456	0.005247919	2.723223	0.0006177873	1.207217	0.0002777392	-1.799008	0	0	475.9829	0	0.1032056	-1.650853	0.04711067	-1.196346	0.01172279	-0.936312	0.007089801	0.795324	0	0	
0	0	0	226	8.512573E-07	NaN	NaN	NaN	163.813	0	85.93065	0.8813462	0.006116795	2.604363	0.0005908455	1.05121	0.0002770371	3.037426	0	0	475.9321	0	0.1010077	-1.685573	0.04645395	-1.188427	0.02048324	-1.152271	0.008987659	-1.782881	0	0	
0	0	0	227	8.517567E-07	NaN	NaN	NaN	163.8305	0	85.91518	0.8813826	0.005311308	2.77132	0.001046695	1.579714	0.0002905415	0.00256181	0	0	475.8313	0	0.1015669	-1.681862	0.04534547	-1.201282	0.01734924	-1.127791	0.004893699	-2.700021	0	0	
0	0	0	228	8.522572E-07	NaN	NaN	NaN	163.9025	0	85.90788	0.8810658	0.006068837	2.834179	0.0006651885	1.173471	0.00048266	-0.3942941	0	0	475.7562	0	0.1013593	-1.685159	0.04460455	-1.258355	0.01810082	-1.038958	0.005159078	-2.986689	0	0	
0	0	0	229	8.527578E-07	NaN	NaN	NaN	163.8608	0	85.91048	0.8815276	0.004663901	2.986547	0.0007908133	1.674035	0.0002374238	-1.065125	0	0	475.6411	0	0.1010997	-1.703472	0.04489203	-1.236395	0.01887773	-1.217216	0.002342831	-2.48883	0	0	
0	0	0	230	8.532583E-07	NaN	NaN	NaN	163.8415	0	85.9239	0.8812934	0.004781698	2.816185	0.0007777804	0.6058567	0.0003190248	2.32618	0	0	475.4675	0	0.09949927	-1.698401	0.04390861	-1.285436	0.01500118	-1.408057	0.004875347	-1.113546	0	0	
0	0	0	231	8.537598E-07	NaN	NaN	NaN	163.9046	0	85.90219	0.881247	0.005578632	2.828987	0.0004024143	0.9791149	0.0003691511	-1.993225	0	0	475.4115	0	0.09839881	-1.701535	0.04391615	-1.250117	0.01612914	-0.9477219	0.002798005	0.3384061	0	0	
0	0	0	232	8.542593E-07	NaN	NaN	NaN	163.8972	0	85.9261	0.8811892	0.004261184	2.742329	0.0005526669	0.4746481	0.0001824839	-0.3369505	0	0	475.3239	0	0.09663796	-1.724617	0.0414428	-1.322799	0.01442038	-1.298516	0.0003529989	-1.489471	0	0	
0	0	0	233	8.547598E-07	NaN	NaN	NaN	163.896	0	85.92172	0.8812743	0.005653325	2.752469	0.0006305955	1.229456	0.0001438594	0.1317035	0	0	475.3419	0	0.09877601	-1.730107	0.04516829	-1.24258	0.01876165	-1.231014	0.007424189	-2.146915	0	0	
0	0	0	234	8.552602E-07	NaN	NaN	NaN	163.903	0	85.91955	0.8813027	0.00430437	2.716538	0.0007625486	0.9103127	0.0001642888	-1.151487	0	0	475.2947	0	0.09701245	-1.745176	0.0428462	-1.281918	0.01952769	-1.167498	0.008363432	-0.1952578	0	0	
0	0	0	235	8.557618E-07	NaN	NaN	NaN	163.9066	0	85.91906	0.8813561	0.004555922	2.801549	0.0009848217	1.642271	0.0004266961	1.412376	0	0	475.2891	0	0.09347063	-1.766382	0.04135879	-1.263949	0.02041542	-1.204548	0.004021456	-1.843387	0	0	
0	0	0	236	8.562612E-07	NaN	NaN	NaN	163.9052	0	85.92825	0.8815067	0.004783612	2.84008	0.0004968148	1.817087	6.697836E-05	1.709458	0	0	475.3892	0	0.09442802	-1.755867	0.04301476	-1.260733	0.01849877	-1.218928	0.001418852	-1.269366	0	0	
0	0	0	237	8.567617E-07	NaN	NaN	NaN	163.8869	0	85.91586	0.8812712	0.005200441	2.901742	0.0007499254	0.851801	0.0003318657	0.3904936	0	0	475.3471	0	0.09495198	-1.747599	0.04449334	-1.27019	0.01390214	-0.8443142	0.003458232	-2.544452	0	0	
0	0	0	238	8.572623E-07	NaN	NaN	NaN	163.8988	0	85.92577	0.8812458	0.005819837	2.778802	0.0004581157	0.3544047	0.0002948585	2.141991	0	0	475.327	0	0.09338744	-1.73668	0.04441295	-1.260464	0.02151501	-1.154808	0.006117817	-2.587372	0	0	
0	0	0	239	8.577638E-07	NaN	NaN	NaN	163.8575	0	85.92635	0.8812696	0.005175875	2.832537	0.0006152687	0.9468934	0.0003258107	1.124205	0	0	475.3035	0	0.09455558	-1.720517	0.04329399	-1.249903	0.01963268	-1.13745	0.001479408	-1.994597	0	0	
0	0	0	240	8.582633E-07	NaN	NaN	NaN	163.9	0	85.97113	0.8813455	0.004448744	2.977352	0.0007779064	1.906589	0.0003597935	-0.2730832	0	0	475.3032	0	0.0940765	-1.745439	0.04313684	-1.211826	0.0191131	-0.9990174	0.003934292	-0.8337981	0	0	
0	0	0	241	8.587638E-07	NaN	NaN	NaN	163.9133	0	85.94595	0.8812543	0.005432229	2.994809	0.0006433863	1.968893	0.0001308391	-2.849844	0	0	475.2187	0	0.09128668	-1.745086	0.04183416	-1.296452	0.01485551	-0.9696815	0.007482545	-1.275685	0	0	
0	0	0	242	8.592643E-07	NaN	NaN	NaN	163.9238	0	85.95158	0.8812684	0.004552408	3.054679	0.0004987451	1.388089	0.0003502608	1.22052	0	0	475.1686	0	0.09277017	-1.78305	0.04160419	-1.280332	0.01591779	-1.145589	0.004533672	1.426436	0	0	
0	0	0	243	8.597657E-07	NaN	NaN	NaN	163.9242	0	85.95632	0.8815119	0.005337134	2.941156	0.0005354358	1.142945	0.0003262977	-2.393075	0	0	475.1639	0	0.09127405	-1.755669	0.0405963	-1.252817	0.01908828	-1.317787	0.005467662	-2.622366	0	0	
0	0	0	244	8.602652E-07	NaN	NaN	NaN	163.8848	0	85.95303	0.8814265	0.003980895	2.878306	0.0005450788	1.232379	0.0002170569	-0.9022171	0	0	475.1322	0	0.08936167	-1.76927	0.04180288	-1.367208	0.01475815	-0.9939104	0.003478107	-1.204217	0	0	
0	0	0	245	8.607657E-07	NaN	NaN	NaN	163.8676	0	85.98046	0.881259	0.003712218	2.574521	0.0005161641	1.429718	0.0004249475	3.009249	0	0	475.0622	0	0.0907929	-1.784693	0.04253536	-1.256846	0.01191239	-0.9990036	0.003722179	0.2210981	0	0	
0	0	0	246	8.612662E-07	NaN	NaN	NaN	163.8759	0	85.94856	0.8812424	0.004706785	2.807188	0.0006324621	1.498775	0.000551813	-0.3180158	0	0	475.0534	0	0.08876356	-1.803241	0.04056181	-1.305854	0.01674831	-1.246079	0.004359256	-1.94055	0	0	
0	0	0	247	8.617668E-07	NaN	NaN	NaN	163.8449	0	85.95805	0.8814957	0.00504188	2.754144	0.0005612202	2.462006	0.0003980596	-2.889482	0	0	475.0294	0	0.08824054	-1.817553	0.03720316	-1.3291	0.01785082	-1.096965	0.001240743	-2.41739	0	0	
0	0	0	248	8.622683E-07	NaN	NaN	NaN	163.8511	0	85.96028	0.8810476	0.004454748	2.802343	0.0004847291	1.612296	0.0001294143	-0.08298482	0	0	474.9327	0	0.0882424	-1.779367	0.03960888	-1.433265	0.01866198	-1.204208	0.006630389	-2.019609	0	0	
0	0	0	249	8.627678E-07	NaN	NaN	NaN	163.8763	0	85.97194	0.8814029	0.005395853	2.775106	0.0006670607	0.7177426	0.000275918	2.209966	0	0	474.8782	0	0.08919863	-1.823131	0.03813859	-1.261744	0.01337778	-1.183164	0.001453751	2.523545	0	0	
0	0	0	250	8.632683E-07	NaN	NaN	NaN	163.8706	0	85.97375	0.8813178	0.005025972	2.958338	0.0004511529	1.361671	0.0002534872	-0.2446967	0	0	474.8961	0	0.08607735	-1.819736	0.03797211	-1.240966	0.01872516	-1.479055	0.006677572	-3.006512	0	0	
0	0	0	251	8.637688E-07	NaN	NaN	NaN	163.934	0	85.96584	0.8812943	0.005059573	2.918395	0.0004808324	2.214509	0.00033898	0.1585765	0	0	474.8543	0	0.08705676	-1.810946	0.0395024	-1.341341	0.01830708	-1.295192	0.008193841	-1.766266	0	0	
0	0	0	252	8.642702E-07	NaN	NaN	NaN	163.9082	0	85.95795	0.8813412	0.005361364	3.106722	0.0004671499	1.552596	8.821845E-05	2.108917	0	0	474.7977	0	0.08519928	-1.858148	0.03932424	-1.313255	0.01295523	-1.181794	0.003843956	-2.083127	0	0	
0	0	0	253	8.647697E-07	NaN	NaN	NaN	163.944	0	85.94762	0.881278	0.005084384	2.814043	0.0003535545	1.101293	0.0003605484	-2.714387	0	0	474.7289	0	0.08362523	-1.892047	0.03839681	-1.325423	0.01468289	-1.17009	0.004533248	-3.104414	0	0	
0	0	0	254	8.652702E-07	NaN	NaN	NaN	163.8987	0	85.97108	0.8812128	0.004042473	2.935001	0.0003396222	0.5703415	0.0004990225	2.997588	0	0	474.6989	0	0.08369052	-1.889441	0.03920917	-1.402082	0.01581671	-1.427143	0.003598611	3.135204	0	0	
0	0	0	255	8.657707E-07	NaN	NaN	NaN	163.8981	0	85.95515	0.8813087	0.005738429	2.78233	0.0004259939	1.573976	0.000521353	1.162618	0	0	474.6431	0	0.08294608	-1.926016	0.03631623	-1.429139	0.01491002	-0.8011034	0.002609841	-2.205915	0	0	
0	0	0	256	8.662723E-07	NaN	NaN	NaN	163.8339	0	85.95866	0.8810906	0.005692412	2.71383	0.001002409	1.19027	0.0005806866	-3.073055	0	0	474.6193	0	0.08335279	-1.947497	0.03799181	-1.44754	0.01580949	-1.326282	0.003274229	2.683881	0	0	
0	0	0	257	8.667718E-07	NaN	NaN	NaN	163.9095	0	85.95555	0.8812737	0.005197446	2.755556	0.0008031768	0.9792899	0.0002829236	1.660586	0	0	474.5883	0	0.0832022	-1.954026	0.03550551	-1.432416	0.01643135	-1.231924	0.005863223	-0.8017223	0	0	
0	0	0	258	8.672723E-07	NaN	NaN	NaN	163.8309	0	85.97552	0.8812264	0.004020604	2.768813	0.0002889233	0.5722488	0.0004099253	-0.0870431	0	0	474.6378	0	0.08024938	-1.928404	0.03650702	-1.493527	0.01653152	-1.290921	0.001368642	-1.513094	0	0	
0	0	0	259	8.677728E-07	NaN	NaN	NaN	163.7454	0	85.97176	0.8813216	0.004352666	2.969528	0.0003703661	0.4611863	0.0005298867	-2.808498	0	0	474.7036	0	0.08120702	-1.961686	0.035196	-1.471958	0.01608046	-1.194857	0.004651323	-0.2261297	0	0	
0	0	0	260	8.682742E-07	NaN	NaN	NaN	163.8175	0	85.99909	0.8812733	0.004485223	2.739906	0.000349412	0.8107128	0.00032031	2.342104	0	0	474.7219	0	0.08181863	-1.967127	0.03520288	-1.47928	0.01551953	-1.151793	0.004988737	-1.798288	0	0	
0	0	0	261	8.687738E-07	NaN	NaN	NaN	163.9076	0	85.98267	0.881287	0.006079232	2.874649	0.001312086	1.302903	0.0006103963	-2.948796	0	0	474.7129	0	0.08125985	-1.999634	0.03565777	-1.603253	0.01867741	-1.198045	0.0012233	0.7315791	0	0	
0	0	0	262	8.692742E-07	NaN	NaN	NaN	163.7923	0	85.97987	0.8809448	0.005459321	2.816374	0.0008877081	1.230727	0.0004283334	-1.56839	0	0	474.7034	0	0.08223879	-1.984763	0.0352477	-1.47791	0.01009551	-0.8964965	0.00280294	1.141265	0	0	
0	0	0	263	8.697747E-07	NaN	NaN	NaN	163.7474	0	86.00764	0.8810965	0.004957024	2.78305	0.0005328035	0.9976569	0.0003737425	-0.982621	0	0	474.6629	0	0.07930369	-1.971852	0.03506535	-1.603539	0.01754103	-1.333234	0.004989508	-0.4634573	0	0	
0	0	0	264	8.702763E-07	NaN	NaN	NaN	163.7456	0	85.99191	0.881241	0.004506921	2.756545	0.0007540295	1.195731	0.000159933	-1.266742	0	0	474.6688	0	0.0780126	-2.002534	0.03670346	-1.425712	0.01280666	-1.303246	0.007927961	-1.818872	0	0	
0	0	0	265	8.707758E-07	NaN	NaN	NaN	163.7657	0	85.98353	0.8811796	0.003951501	2.566443	0.000675054	0.7192819	0.0007494832	-2.961923	0	0	474.6073	0	0.07829759	-1.969094	0.03406292	-1.580026	0.01276849	-1.387727	0.0007855725	0.2773738	0	0	
0	0	0	266	8.712763E-07	NaN	NaN	NaN	163.7246	0	85.98862	0.8813054	0.004747921	2.974978	0.001015512	1.586466	0.0002098993	0.74801	0	0	474.535	0	0.0769474	-1.969793	0.03330413	-1.504567	0.01192968	-1.046858	0.006587808	-2.041883	0	0	
0	0	0	267	8.717768E-07	NaN	NaN	NaN	163.7135	0	85.98247	0.8810745	0.00605636	2.754447	0.000569238	1.088815	0.0001336414	-0.7720193	0	0	474.5219	0	0.07757754	-1.9776	0.0332591	-1.450142	0.01176115	-1.201754	0.005437941	-1.348067	0	0	
0	0	0	268	8.722773E-07	NaN	NaN	NaN	163.684	0	85.98695	0.8814655	0.005222324	2.608344	0.0007395177	1.604461	0.0002326251	-1.887067	0	0	474.5314	0	0.07557717	-1.951257	0.03555609	-1.554217	0.01415417	-1.311804	0.004202962	-0.5562608	0	0	
0	0	0	269	8.727788E-07	NaN	NaN	NaN	163.6607	0	85.98563	0.881123	0.005018028	2.833	0.0006951989	1.025504	0.0004219153	0.6658785	0	0	474.5243	0	0.07716983	-1.950101	0.03480089	-1.425753	0.01504295	-1.540049	0.003365483	-1.788674	0	0	
0	0	0	270	8.732783E-07	NaN	NaN	NaN	163.6724	0	86.00481	0.881467	0.004092884	2.731323	0.0003087069	1.41698	0.0001906368	-1.653146	0	0	474.4912	0	0.07594131	-1.952239	0.03349387	-1.417363	0.01572753	-1.112762	0.00301673	-3.118012	0	0	
0	0	0	271	8.737787E-07	NaN	NaN	NaN	163.7849	0	85.9744	0.8812113	0.004364592	2.733125	0.00073335	1.034523	0.0003651357	1.973982	0	0	474.4233	0	0.07686144	-1.938104	0.03257145	-1.513886	0.01298955	-1.02906	0.001418556	-3.126213	0	0	
0	0	0	272	8.742792E-07	NaN	NaN	NaN	163.7622	0	86.00387	0.8812826	0.006356338	2.771728	0.0006706009	1.62174	0.0002370578	-2.259235	0	0	474.3067	0	0.07705233	-1.936368	0.03504754	-1.428561	0.01387075	-1.331042	0.003403127	-1.98502	0	0	
0	0	0	273	8.747808E-07	NaN	NaN	NaN	163.7667	0	85.99968	0.8811835	0.005435981	2.694195	0.0007704967	1.05415	7.698402E-05	-1.186327	0	0	474.1856	0	0.07497004	-1.926067	0.03252371	-1.39567	0.009046247	-0.7897734	0.004098484	-1.738788	0	0	
0	0	0	274	8.752803E-07	NaN	NaN	NaN	163.7159	0	86.00711	0.8814235	0.004828127	2.840067	0.0002839288	1.008435	0.0001559347	-1.469984	0	0	474.0732	0	0.07426158	-1.909634	0.03245391	-1.369551	0.01139531	-1.283067	0.0004302782	-0.1740953	0	0	
0	0	0	275	8.757808E-07	NaN	NaN	NaN	163.7562	0	86.01558	0.8811832	0.00369045	2.90773	0.0006417022	0.6259051	0.0004312098	-2.876851	0	0	473.9871	0	0.07223639	-1.940372	0.03216248	-1.49455	0.0145653	-1.319303	0.005221368	-1.643864	0	0	
0	0	0	276	8.762813E-07	NaN	NaN	NaN	163.7384	0	86.01767	0.8812439	0.004809876	2.94559	0.0008175428	1.547761	8.699349E-05	-0.2142901	0	0	473.8663	0	0.07340655	-1.910387	0.03271336	-1.492767	0.01263368	-1.094206	0.004990502	-0.4781993	0	0	
0	0	0	277	8.767828E-07	NaN	NaN	NaN	163.7321	0	86.0406	0.8812569	0.003773525	3.105209	0.0007794947	1.372643	0.0001098406	2.386492	0	0	473.7914	0	0.07297555	-1.881218	0.03399673	-1.452693	0.01310505	-0.9864048	0.002718976	-2.717006	0	0	
0	0	0	278	8.772823E-07	NaN	NaN	NaN	163.655	0	86.05908	0.8812369	0.004074404	2.822291	0.0007644222	1.368263	0.0004012567	0.6047353	0	0	473.7323	0	0.07225221	-1.877147	0.03235317	-1.583209	0.009001359	-1.393967	0.006512653	1.185154	0	0	
0	0	0	279	8.777828E-07	NaN	NaN	NaN	163.6583	0	86.02151	0.8812585	0.004441508	2.837102	0.0005385178	1.474158	0.0003141457	0.3218384	0	0	473.7107	0	0.07164799	-1.92244	0.02888795	-1.374094	0.01167773	-1.018216	0.004077765	0.1017565	0	0	
0	0	0	280	8.782833E-07	NaN	NaN	NaN	163.6568	0	85.99487	0.881319	0.004299768	3.030821	0.0003955579	0.975777	8.23303E-05	3.046614	0	0	473.6845	0	0.07387212	-1.912554	0.03238436	-1.273397	0.01286009	-1.391706	0.00309124	0.5326821	0	0	
0	0	0	281	8.787848E-07	NaN	NaN	NaN	163.6381	0	86.03045	0.8812449	0.00432808	2.761001	0.0002587414	-3.070704	0.0002985622	1.643895	0	0	473.6327	0	0.07141727	-1.869894	0.03357112	-1.387734	0.01411947	-0.8664008	0.002673945	-0.2439456	0	0	
0	0	0	282	8.792842E-07	NaN	NaN	NaN	163.6698	0	86.05935	0.881196	0.004997364	2.837026	0.001117619	1.854992	0.000625515	1.260148	0	0	473.5105	0	0.06949168	-1.911807	0.03145724	-1.398632	0.01249723	-1.055098	0.009467639	-2.702209	0	0	
0	0	0	283	8.797847E-07	NaN	NaN	NaN	163.6236	0	86.08504	0.881155	0.004595799	3.00051	0.0008139573	1.26362	0.000405081	2.297902	0	0	473.295	0	0.06903256	-1.90741	0.03055924	-1.386762	0.01419771	-1.099496	0.003907663	-1.530064	0	0	
0	0	0	284	8.802853E-07	NaN	NaN	NaN	163.654	0	86.05209	0.881247	0.005000143	2.682096	0.0008537982	1.49029	0.0003087464	-0.7356497	0	0	473.1286	0	0.07091453	-1.946291	0.03199365	-1.392061	0.0159288	-1.193681	0.004433996	1.498046	0	0	
0	0	0	285	8.807868E-07	NaN	NaN	NaN	163.6926	0	86.04425	0.8812863	0.00451047	2.698982	0.0006419031	0.9277341	0.0001332716	-2.963104	0	0	472.9521	0	0.07091732	-1.936071	0.03019236	-1.373457	0.01265554	-0.9833912	0.001124043	-2.037514	0	0	
0	0	0	286	8.812863E-07	NaN	NaN	NaN	163.6759	0	86.04291	0.8812254	0.004628276	2.890722	0.001021337	1.517127	9.973289E-05	0.3012061	0	0	472.9083	0	0.06699837	-1.92009	0.02991964	-1.361357	0.01292802	-1.026569	0.0007517061	0.8012432	0	0	
0	0	0	287	8.817868E-07	NaN	NaN	NaN	163.695	0	86.02425	0.8814589	0.00511867	2.721361	0.0002725697	1.975646	0.0002913722	3.009337	0	0	472.8964	0	0.06762879	-1.922513	0.03061285	-1.295527	0.01539719	-0.7463821	0.002774223	-2.302649	0	0	
0	0	0	288	8.822873E-07	NaN	NaN	NaN	163.695	0	86.02534	0.8815135	0.004332052	2.921663	0.0006257979	1.336976	0.0002744407	-2.975763	0	0	472.9173	0	0.06902025	-1.925412	0.03134079	-1.407269	0.01613378	-1.038277	0.001591068	2.827605	0	0	
0	0	0	289	8.827878E-07	NaN	NaN	NaN	163.6544	0	86.04554	0.8813879	0.005478431	2.665859	0.001327937	1.57156	0.000210649	0.1125971	0	0	472.889	0	0.06814221	-1.951353	0.02802818	-1.48509	0.008967484	-1.2526	0.002434673	-2.311834	0	0	
0	0	0	290	8.832893E-07	NaN	NaN	NaN	163.6797	0	86.04854	0.8811959	0.004971012	2.696065	0.0004210518	1.454368	0.0003442731	-1.423314	0	0	472.858	0	0.0674132	-1.982634	0.02788151	-1.459347	0.01098652	-1.162053	0.00220873	3.037866	0	0	
0	0	0	291	8.837887E-07	NaN	NaN	NaN	163.6923	0	86.061	0.8811744	0.005263737	2.827332	0.0007658178	0.9825254	0.0003370149	1.457096	0	0	472.7746	0	0.0665331	-1.949067	0.02991418	-1.432459	0.01475271	-1.439708	0.001492046	0.2579632	0	0	
0	0	0	292	8.842892E-07	NaN	NaN	NaN	163.7037	0	86.04706	0.8813217	0.004776576	2.723583	0.0004315714	0.6501805	3.27394E-05	2.144638	0	0	472.6662	0	0.06515194	-1.971894	0.03028045	-1.460719	0.01316263	-0.817975	0.00149283	-1.142421	0	0	
0	0	0	293	8.847898E-07	NaN	NaN	NaN	163.7787	0	86.01965	0.8812643	0.004410057	2.763323	0.001026033	0.6364826	0.0004752322	-1.122491	0	0	472.6055	0	0.0627387	-1.954726	0.03018761	-1.41336	0.009035355	-0.8624846	0.008070293	-0.1524193	0	0	
0	0	0	294	8.852913E-07	NaN	NaN	NaN	163.7014	0	86.04943	0.8813835	0.005724269	2.672991	0.0003947506	0.5589915	0.0003310391	0.1873363	0	0	472.5606	0	0.06696127	-1.985384	0.02891532	-1.448249	0.007556684	-1.331335	0.003243062	-2.769839	0	0	
0	0	0	295	8.857908E-07	NaN	NaN	NaN	163.7204	0	86.05374	0.8813788	0.004953445	2.729776	0.000350369	1.104369	0.000324212	-1.269877	0	0	472.5381	0	0.0644935	-1.998995	0.02790376	-1.416694	0.008261571	-1.210311	0.002355526	0.4959412	0	0	
0	0	0	296	8.862913E-07	NaN	NaN	NaN	163.6755	0	86.05158	0.8813752	0.004597487	2.840129	0.0009052985	1.802241	0.0001841852	0.09399336	0	0	472.5291	0	0.06545752	-1.996507	0.02791861	-1.41259	0.01219275	-1.26736	0.003946097	-1.390895	0	0	
0	0	0	297	8.867918E-07	NaN	NaN	NaN	163.6615	0	86.07523	0.8810947	0.005405218	2.45757	0.00047569	1.501077	0.0003538072	1.135409	0	0	472.4766	0	0.06466638	-1.998021	0.0285053	-1.513309	0.008570255	-1.560323	0.008130706	-2.329507	0	0	
0	0	0	298	8.872933E-07	NaN	NaN	NaN	163.6584	0	86.06384	0.8810453	0.005273978	2.83372	0.0006687687	1.178663	0.0001045162	-1.966104	0	0	472.3942	0	0.06342013	-2.008497	0.02922541	-1.469812	0.00435099	-1.689072	0.007938483	-0.6749535	0	0	
0	0	0	299	8.877927E-07	NaN	NaN	NaN	163.7136	0	86.06056	0.8813962	0.004278417	2.694777	0.000962663	1.140882	0.0003667822	-3.000104	0	0	472.3382	0	0.06377602	-2.04146	0.0284316	-1.4782	0.008682423	-0.7802189	0.001787103	-0.4385429	0	0	
0	0	0	300	8.882932E-07	NaN	NaN	NaN	163.6429	0	86.0766	0.8809931	0.004353486	2.711371	0.000813179	1.130927	0.0003985666	0.4912734	0	0	472.284	0	0.06337088	-2.030552	0.02890617	-1.570381	0.01410535	-1.05796	0.004219487	0.9804974	0	0	
0	0	0	301	8.887937E-07	NaN	NaN	NaN	163.6167	0	86.05637	0.8811327	0.004942016	2.864524	0.0003738378	2.332123	0.0002115399	0.08069189	0	0	472.1858	0	0.06327476	-2.02837	0.02786183	-1.517603	0.01433191	-0.9468261	0.005196159	1.580712	0	0	
