Profile 1             
x       y           
[m]     [m]         
0  0            
5,0274434e-008  0            
1,0054887e-007  0            
1,508233e-007  0            
2,0109774e-007  0            
2,5137217e-007  0            
3,016466e-007  0            
3,5192104e-007  0            
4,0219547e-007  0            
4,524699e-007  0,0095756685            
5,0274434e-007  0,020361056            
5,5301877e-007  0,025947255            
6,0329321e-007  0,032161783            
6,5356764e-007  0,037573341            
7,0384207e-007  0,019923946            
7,5411651e-007  0,0083722231            
8,0439094e-007  0,0071081767            
8,5466538e-007  0,0021247545            
9,0493981e-007  0,00017708386            
9,5521424e-007  0            
1,0054887e-006  0            
1,0557631e-006  0            
1,1060375e-006  0,0078371277            
1,156312e-006  0,011947897            
1,2065864e-006  0,010792332            
1,2568608e-006  0,013427467            
1,3071353e-006  0,014794576            
1,3574097e-006  0,0082390831            
1,4076841e-006  0,0053815307            
1,4579586e-006  0,0005766925            
1,508233e-006  0            
1,5585074e-006  0            
1,6087819e-006  0            
1,6590563e-006  0            
1,7093308e-006  0            
1,7596052e-006  0            
1,8098796e-006  0            
1,8601541e-006  0            
1,9104285e-006  0            
1,9607029e-006  0            
2,0109774e-006  0,0195086            
2,0612518e-006  0,064074315            
2,1115262e-006  0,086712476            
2,1618007e-006  0,11133549            
2,2120751e-006  0,13015044            
2,2623495e-006  0,07627936            
2,312624e-006  0,014252845            
2,3628984e-006  0,011567006            
2,4131728e-006  0,004028374            
2,4634473e-006  1,0883953e-005            
2,5137217e-006  0            
2,5639961e-006  0            
2,6142706e-006  0            
2,664545e-006  0            
2,7148194e-006  0            
2,7650939e-006  0            
2,8153683e-006  0            
2,8656427e-006  0            
2,9159172e-006  0            
2,9661916e-006  1,310997e-006            
3,016466e-006  0,00038261966            
3,0667405e-006  0,0064497641            
3,1170149e-006  0,010257551            
3,1672893e-006  0,018217406            
3,2175638e-006  0,030558024            
3,2678382e-006  0,033256956            
3,3181126e-006  0,010410249            
3,3683871e-006  0,0079173191            
3,4186615e-006  0,004478714            
3,4689359e-006  0            
3,5192104e-006  0            
3,5694848e-006  0            
3,6197592e-006  0            
3,6700337e-006  0,0055472763            
3,7203081e-006  0,046736044            
3,7705825e-006  0,07138894            
3,820857e-006  0,076132196            
3,8711314e-006  0,074663797            
3,9214058e-006  0,038044905            
3,9716803e-006  0,011942521            
4,0219547e-006  0,0015789558            
4,0722291e-006  0            
4,1225036e-006  0            
4,172778e-006  0            
4,2230524e-006  0            
4,2733269e-006  0            
4,3236013e-006  0            
4,3738757e-006  0            
4,4241502e-006  0            
4,4744246e-006  0            
4,524699e-006  0            
4,5749735e-006  0            
4,6252479e-006  0,00024137333            
4,6755223e-006  0,0021800739            
4,7257968e-006  0,0071244855            
4,7760712e-006  0,011303428            
4,8263456e-006  0,011952031            
4,8766201e-006  0,011301371            
4,9268945e-006  0,0079213361            
4,9771689e-006  0,0062154832            
