Profile 1             
x       y           
[m]     [m]         
0  -2,2800743e-007            
5,0276521e-008  -2,5578865e-007            
1,0055304e-007  -2,6696621e-007            
1,5082956e-007  -2,6686083e-007            
2,0110608e-007  -2,6526222e-007            
2,513826e-007  -2,6570577e-007            
3,0165913e-007  -2,6451608e-007            
3,5193565e-007  -2,6033601e-007            
4,0221217e-007  -2,5780456e-007            
4,5248869e-007  -2,5458779e-007            
5,0276521e-007  -2,5063042e-007            
5,5304173e-007  -2,3905918e-007            
6,0331825e-007  -1,7229937e-007            
6,5359477e-007  -1,1146409e-007            
7,0387129e-007  -8,4876278e-008            
7,5414781e-007  -8,1767881e-008            
8,0442433e-007  -8,3819876e-008            
8,5470085e-007  -8,4728609e-008            
9,0497738e-007  -1,1118235e-007            
9,552539e-007  -1,8597086e-007            
1,0055304e-006  -2,2846612e-007            
1,0558069e-006  -2,3561045e-007            
1,1060835e-006  -2,4139711e-007            
1,15636e-006  -2,396397e-007            
1,2066365e-006  -2,0331483e-007            
1,256913e-006  -1,6337731e-007            
1,3071895e-006  -1,3832881e-007            
1,3574661e-006  -1,2749998e-007            
1,4077426e-006  -1,2395356e-007            
1,4580191e-006  -1,2648218e-007            
1,5082956e-006  -1,4219183e-007            
1,5585721e-006  -1,9857654e-007            
1,6088487e-006  -2,5149188e-007            
1,6591252e-006  -2,5658575e-007            
1,7094017e-006  -2,5655124e-007            
1,7596782e-006  -2,5617076e-007            
1,8099548e-006  -2,5467401e-007            
1,8602313e-006  -2,5124606e-007            
1,9105078e-006  -2,4965045e-007            
1,9607843e-006  -2,4855306e-007            
2,0110608e-006  -2,4612747e-007            
2,0613374e-006  -2,4269492e-007            
2,1116139e-006  -2,3806574e-007            
2,1618904e-006  -1,6481153e-007            
2,2121669e-006  -1,0995964e-007            
2,2624434e-006  -1,0068244e-007            
2,31272e-006  -1,0358584e-007            
2,3629965e-006  -1,1013291e-007            
2,413273e-006  -1,2188545e-007            
2,4635495e-006  -1,4186633e-007            
2,513826e-006  -1,9924557e-007            
2,5641026e-006  -2,5285318e-007            
2,6143791e-006  -2,6330159e-007            
2,6646556e-006  -2,6526764e-007            
2,7149321e-006  -2,6585708e-007            
2,7652086e-006  -2,6841346e-007            
2,8154852e-006  -2,6901753e-007            
2,8657617e-006  -2,7090078e-007            
2,9160382e-006  -2,7213891e-007            
2,9663147e-006  -2,7005565e-007            
3,0165913e-006  -2,6871459e-007            
3,0668678e-006  -2,6675534e-007            
3,1171443e-006  -2,6339147e-007            
3,1674208e-006  -2,3654844e-007            
3,2176973e-006  -1,596758e-007            
3,2679739e-006  -1,2745545e-007            
3,3182504e-006  -1,1166173e-007            
3,3685269e-006  -1,0595199e-007            
3,4188034e-006  -1,0922025e-007            
3,4690799e-006  -1,3076787e-007            
3,5193565e-006  -1,9118893e-007            
3,569633e-006  -2,4812208e-007            
3,6199095e-006  -2,6271489e-007            
3,670186e-006  -2,6714836e-007            
3,7204625e-006  -2,6683686e-007            
3,7707391e-006  -2,5139923e-007            
3,8210156e-006  -2,0272841e-007            
3,8712921e-006  -1,6934556e-007            
3,9215686e-006  -1,5520566e-007            
3,9718451e-006  -1,4777811e-007            
4,0221217e-006  -1,4755748e-007            
4,0723982e-006  -1,6220599e-007            
4,1226747e-006  -2,0281003e-007            
4,1729512e-006  -2,6475314e-007            
4,2232278e-006  -2,7636696e-007            
4,2735043e-006  -2,7381222e-007            
4,3237808e-006  -2,6953649e-007            
4,3740573e-006  -2,6506651e-007            
4,4243338e-006  -2,6020205e-007            
4,4746104e-006  -2,5505342e-007            
4,5248869e-006  -2,533918e-007            
4,5751634e-006  -2,5136175e-007            
4,6254399e-006  -2,4851926e-007            
4,6757164e-006  -2,4525519e-007            
4,725993e-006  -2,3219051e-007            
4,7762695e-006  -1,8139022e-007            
4,826546e-006  -1,4038625e-007            
4,8768225e-006  -1,3068823e-007            
4,927099e-006  -1,2290945e-007            
4,9773756e-006  -1,2078845e-007            
