# www.neaspec.com
# Scan:	 	Approach Curve (PsHet)
# Project:	 	Test
# Description:	 	two_coupled_approach_curve_on_wg
# Date:	 	03/26/2024 14:48:11
# Scanner Center Position (X, Y):	[µm]	72.61	65.78	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	1	1	1000
# Averaging:	 	1	 	 
# Integration time:	[ms]	92	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	261,363.498	 	 
# Tip Amplitude:	[mV]	27.500	 	 
# Tapping Amplitude:	[nm]	71.187	 	 
# Modulation Frequency:	[Hz]	302.605	 	 
# Modulation Amplitude:	[mV]	9,900.000	 	 
# Modulation Offset:	[mV]	-1,364.719	 	 
# Setpoint:	[%]	80.09	 	 
# Regulator (P, I, D):	 	2.415991	3.802052	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	491.2	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	17	1.055256E-06	NaN	NaN	NaN	292.0976	0	79.50501	2.097106	0.006009573	3.122462	0.0003421284	2.472869	5.577287E-05	2.111048	0	0	473.9558	0	0.0357679	-2.262141	0.03797022	0.6033261	0.01171263	-2.796137	0.009348463	1.497737	0	0	
0	0	0	18	1.055756E-06	NaN	NaN	NaN	292.1921	0	79.85061	2.089521	0.006184698	2.949586	0.0005172816	-2.498083	0.000493541	-1.098838	0	0	474.0061	0	0.03057489	-2.366446	0.03804289	0.4519124	0.0142634	-3.108482	0.006970226	-1.566128	0	0	
0	0	0	19	1.056257E-06	NaN	NaN	NaN	292.1166	0	80.26624	2.079415	0.006997715	-2.833958	0.0007556494	1.77152	0.0003709738	-2.747608	0	0	473.9951	0	0.03337156	-2.305927	0.03927737	0.6825178	0.01212975	-2.839753	0.003086014	2.026091	0	0	
0	0	0	20	1.056757E-06	NaN	NaN	NaN	292.1548	0	80.67232	2.069075	0.007006488	3.037388	0.001272853	-2.358304	0.001300923	-2.772133	0	0	473.7745	0	0.03488699	-2.409646	0.04093275	0.4770012	0.01639327	-2.593233	0.003629481	2.563312	0	0	
0	0	0	21	1.057258E-06	NaN	NaN	NaN	291.8732	0	81.06461	2.06077	0.006354658	-2.916865	0.001528734	-2.360057	0.0002343862	-1.9193	0	0	473.7232	0	0.03272699	-2.336489	0.03766824	0.5496713	0.01568978	-2.852628	0.006748228	0.7932397	0	0	
0	0	0	22	1.057758E-06	NaN	NaN	NaN	291.8648	0	81.436	2.052809	0.00753942	-3.056448	0.0003507821	-2.842281	0.0004484912	-2.955204	0	0	473.5999	0	0.0344941	-2.31892	0.04072455	0.5908926	0.01360526	-2.692909	0.001409657	-2.178427	0	0	
0	0	0	23	1.058258E-06	NaN	NaN	NaN	291.7868	0	81.78804	2.043294	0.006799255	-3.030001	0.0009487676	-2.91635	0.0006877205	1.673563	0	0	473.489	0	0.03418597	-2.265561	0.04200922	0.6139281	0.01313096	-2.793994	0.00764956	-1.62864	0	0	
0	0	0	24	1.058759E-06	NaN	NaN	NaN	291.7867	0	82.18713	2.033483	0.006621384	-3.08537	0.00117723	-2.787816	0.0006689675	2.081912	0	0	473.3875	0	0.0312525	-2.251724	0.04093629	0.6960223	0.01471217	-3.065414	0.00356941	1.933895	0	0	
0	0	0	25	1.059259E-06	NaN	NaN	NaN	291.8569	0	82.4431	2.025113	0.006892154	-2.924768	0.0006992574	2.620583	0.0009171195	2.856867	0	0	473.7122	0	0.03100296	-2.287635	0.03923202	0.562449	0.01244412	-2.393267	0.01238171	0.1239179	0	0	
0	0	0	26	1.05976E-06	NaN	NaN	NaN	291.8081	0	82.91852	2.013165	0.006047773	3.085917	0.0004415695	-1.931844	0.0006946975	-0.2475339	0	0	474.3337	0	0.03073518	-2.422	0.04194182	0.6406185	0.01483112	-3.029013	0.002579411	2.25717	0	0	
